TEXTS,RESULT
"수유기
550Hg
출처) 식품의약품인안전처
EEEEEE시 주의 사항
어일 1회 1회 1정을 물과 함께 섭취 ""과량 섭
취시 부작용이 있을 수 있으며 특정원료에
알레르기가 있거나질병 치료나 약물투여 중
인분들은 섭취 전 전문가와 상의하십시오
영양: 기능정보충 70 일 섭부량, 1일섭부량: 1 정 500 mg
[1일 섭취량당 함량]
열량 0 kcal
[기능성분]
엽신
비타인3%
비타민Be2
최 205 한국인 영양소 섭취기준 임신부에
대한 비율임(19~49세 권장섭취량)
|[기능정보]
|협산제포와 할액생성에 필요 태아 신경관의 정상
|발달에 필요, 할맥의 호모시스테인 수준을 정상으로
유지하는데 필요 비타민 B단백질 및 아미노산|
| 이용에 필요, 비타민B2정싱적인 엽산대사에 필요!
Vitamin House
4가지 식품청가물 2ERO
이산학규소 -
600
23 mg
12 u
비타민하우스
(g7%)
(105%)
(462%)
꼭! 확인하세요!
마망스
실온의 사원하고 건조한 장소에서 밑봉 보
관하신시오
""내포장재잘 용기페트PET), 뚜껑내연페
트PET, 실리카겔(폴리프로필렌/FP), 유동
방지망(폴리에틸렌FE)""본 제품은 질병의
예방 및 치료를 위한 의약품이 아닙니다.
""이상 사례 신고는 157-2488""본 저품은
공정거래위원회 고시 소비자분정해결기준
에 의해 보상 받을 수 있습니다. 본 제품은
알류가금류), 우유, 땅공, 밀 메밀, 대두, 고
등어, 새우, 게 복숭아 돼지고기, 토마토, 아
확산류 호두 닭고기, 쇠고기, 오징어 조개
류(굴 전복, 홍합 포함)를 사용한 제품과 같
온 제조시설에서 제조하고 있습니다.
[판매원] 비타민하우스주)/ 광주광역시
북구 서암대로 219 [제조원] 네이처퓨어코
리아(주) / 전남 담양군 담양읍 에코길 61
[고객상담실] 1588-8529
4가지 식품첨가물을 사용하지 않은
'포프리(4 Free)' 제품의 특징
,간혹 부러진 정제가 있을 수 있습니다.
2 표면이 덜 매끄리우며 가루가 생할 수 있습니다.
. 한료자체의 향이 느끼질 수 있습니다.
|40정하지않을 수 일습니다
변점히나 금 고유의 색이 나타납 수 있습니다.)
※품특성상 생길 수 있는 으로는
미상이 없으니 안심하요 섭취하셔도 니다.
엽산 600
MAMANGS FOLIC ACID 600
비타민 B6, B12, 엽산 함유
Eww.todgolvo에서 건강기능식품이력추적관:
리번호23207-유통기한8자리민들 입력하시면 !
건강기능식품의 정보를 확인하실 수 있습니다.
레몬추출물분말(엽산 5%, 인도산, 비타민B2
환합제제비타민 Be 0T말토덱스트린, 구연
산삼나트륨, 구연산), 비타민B염산염 결정설
룰로스, 말토덱스트림, 곡류가공품(현미호분추
출분말, 국산, 전지분위국산, 코코아분말스
페인산. 유청칼슘(뉴질랜드산 우유 함유
V Vitamin House
제조번호BN:
유통기한Exp.):
건강
기능식품
건강기능식품
500mg x70 정(35g)\
(GMP
까지
상품일반정보
마망스 엽산600
제품명
건강기능식품에 관한 법률에 따른
표시사항
건강기능식품에 관한 법률에 따른 표시사항에 준수함
식품의 유형
건강기능식품
생산자 및 소재지
(수입품의 경우 수입자를 함께 표기)
네이처퓨어코리아㈜ / 전라남도 담양군 담양읍 에코길 61
제조연월일, 유통기한 또는
품질 유지기간
제조연월일로부터 24개월
포장단위별 용량(중량), 수량
S00 mg x 70 정 (35 g)
레몬주출물분말(엽산 5%, 인도산), 비타민B12촌함제제(비타민B12 0.1%, 말토덱스트린, 구연산삼나트륨, 구연산), 비
타민 86염산염, 결정셀룰로스, 말토엑스트린, 곡류가공품(현미호분주출분말, 국산), 전지분유(국산), 코코아분말(스페
인산), 유청칼슘(뉴질랜드산)
원재료명 및 함량
(농수산물의 원산지 표시에 관한
법률에 따른 원산지 표시포함)
우유 함유
1일 섭취량당 함량: 열량 Okcal
기능성분:
엽산 600 g(97%), 비타민B6 2.3 mg(105%) 비타민B12 12 ug(4629%)
※()2015 한국인 영양섭취 기준치 임신부에 대한 비율임(19-49세, 권장 섭취량)
영양정보
(식품위생법에 따른 영양성분
표시대상 식품에 한함)
-영양·기능정보 (총 70 일 섭취량, 1일 섭취량: 1정 (500mg))
엽산: 태아 신경관의 정상 발달에 필요,
세포와 혈액생성에 필요.
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
기능정보
비타민812: 정상적인 엽산 대사에 필요
비타민B6: 단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
*1일 섭취량 및 섭취방법: 1일 1회, 1정을 물과 함께 섭취하십시오.
섭취량, 섭취방법 및 섭취시 주의 . 선취 시 주의사항 과량 섭취 시 부작용이 있을 수 있으며, 특정원료에 알레르기가 있거나 질병치료나 약물투여 중
사항
인 분들은 섭취 전 전문가와 상의하십시오. 유통기한이 경과된 제품은 섭취하지 마십시오.
질병의 예방 및 치료를 위한 의약
본
제품은 질병의 예방 및 치료를 위한 의약품이 아닙니다.
품이 아니라는 내용의 표현
유전자재조합식품에
해당하는 경우의 표시
해당없음
표시광고 사전 심의필
(영유아식 또는 체중조절식품
등에 해당하는 경우)
식품에 관한 법률에 따른 심의필항. 심의번호 : 190610532
건강기능
수입식품에 해당하는 경우
(식품의생법에 따른 수입신고를 필함)
해당없음
소비자상담 관련 전화번호
·고객상담실 : 1588-8529",1
"제 품 명미친젤리
품목보고번호 20110084489-126 내포장재질 폴리프로필렌(PP)
내 용
식품의유형 혼합음료
량 120gx7 포(840 g/27.72 kcal)
원재료명 및 함량
정제수, 에리스리톨, 혼합제제(카라기난, 로커스트콩검, 잔탄검,
구연산삼나트륨, 염화칼륨, 포도당), 깔라만시주스(베트남산),
시트러스향(합성향료), 구연산(함수구연산), 수크랄로스(감미료),
비타민C, 혼합제제(L-아르지닌, L-아스파트산, DL-알라닌, L-로이신,
L-이소로이신, L-발린, L-페닐알라닌, L-라이신염산염, L-트레오닌,
L-트립토판), 아프리칸(와일드)망고종자추출분말(중국산), 타우린,
혼합제제(니코틴산아미드, 판토텐산칼슘, 비타민B2, 비타민B6염산염,
비타민B1염산염)
|섭취량 및 섭취방법 그대로 섭취하십시오.",1
"섭취 시 주의사항
1 특정성분에 알레르기 체질이신 분은 섭취 전 제품의 원료성분을
확인 후 섭취하시기 바랍니다.",0
"2 제품 개봉 또는 섭취 시 포장재에
의해 상처를 입을 수 있으니 주의하십시오.",0
"3제품 개봉 시 내용물이
흘러나올 수 있으므로 주의하십시오.",0
"4 한번에 드실 경우 질식의
위험이 있으니 잘씹어드시고, 어린이 및 노약자는 섭취에 주의하십시오.",0
"보관 시 주의사항
1 직사광선을 피하고 습기가 없는 서늘한 곳에 보관하십시오.",0
2 개봉 후에는 냉장보관 하거나 가급적 빨리 드시기 바랍니다.,0
"[반품 및 교환] 소비자상담실 및 구입처
[소비자 상담실] 1544-8175
업소명 및 소재지
[제조원 및 판매원]
(주)웰파인 /강원도 횡성군 우천면 우천제2농공단지로 77",0
"전통밤식 그대로
국산 배, 도라지, 샘감, 대추미 진한 맛
프리미엄 빼도라지즘
순수
식품
프리미엄
배도라지즙
HACCP
www.soonsoofood.co.kr
도지혼할의80%(고형분3%이상,도리지50
대추 50% 산) 축액 18%[고형분 12%이신
안전관리인증
HACCP
식품만전관리 인증시설 가공
, 식품의악품인전저
민증받은 빼도라지즙
HACCP
Hazard Analysis
Critical Control Point
위해묘소분석
중묘관리점
원료와 공정에서 발생한
병원성 미생물 등
생물학적, 화학적, 물리적
위해요",0
"소분석
위해요",0
"소를 예방, 제거
또는 허용수준으로 감소
시킬 수 있는 공정이나
단계를중점 관리
깔끔하게 선물용므로 딱!
프리미엄
프리미엄
빼도라지즙 H도라지즙
프리미엄
W도라지즙
도라지혼합추출액 80%[고형분 3% 이상, 도라지 50%(국산),
대추 50%(국산)」 배농축액 18% [고형분 12% 이상, 배(국산)]
80mLx25 포(2,000 mL/675kcal)
1박스(80ml*25포)
순수하게 믿을 수 있는
프리미엄 배도라지즙
HACCP인증
깨끗한 시설 가공
100%국산
빼+도라지+샘감+ 대추
안전관리인증
HACCP
식품의약품안전체
인공 첨가물 없이
국산 원료만 담아
원재료가 가진 고유 맛을 그대로
믿을 수 있는 정부인증
시설에서 철저하고
체계적으로 생산
100% 국산
100% 국산
도라지온합추출액
80% 배
대추+생감
남녀 노소 누구나
언제나~
맛있게 즐기는
배도라지즙
순수
식품
프리미엄
배도라지즙
HACCP
www.soonsoofood.co.kr
과지혼할의80%[고형분 3%이상,도라지5
대 50%는4시농족의 18%(고형분 12%이상, 배국산)
mi 27 kcat)
W국산).
미런분들께 추천합니다.",1
"환절기 건강이 걱정되시는 분
답답함을 자주 느끼시는 분
도라지,생강,대추를 맛있게 드시고 싶으신 분
술자리가 잦으신 분
프리미엄 배도라지즙
영양·삼세정보
프리미엄
배도라지즙
제품명 : 프리미엄 배도라지즙
원산지 : 국내산 | 내용량 : 80ml | 식품의 유형 : 액상차
포장재질: 폴리에틸렌(내면) | 원재료명 및 함량:도라지혼합추출액 80%[고형분 3% 이상, 도라지 50%(국산),
대추 50%(국산), 정제수], 배농축액 18%[고형분 12% 이상, 배(국산), 정제수], 생강농축액[생강(국산), 정제수],
프락토올리고당 |유통기한 :파우치 상/하단 표기일까지 | 섭취방법 : 1일 1~3회 (1회 1포식 음용하십시오.)",1
보관방법 : 고온다,0
습한 곳이나 직사광선을 피하고 서늘한곳에보관하십시오.,0
"1회 제공량당 함량
%영양소기준치
1회 제공량당 함량
%영양소기준치
포화지방
열량
27kcal
Og
0%
트랜스지방
탄수화물
5g
1%
Og
당류
콜레스트롤
Omg
3g
3%
0%
나트륨
단백질
0.4g
1%
Omg
0%
지방
Og
0%
%영양소기준치 : 1일 영양소기준치에 대한 비율
보관 및 주의사항 : 원료성분에 의해 참침전물이 생길 수 있으나 변질이 아니오니 안심하시고 잘 흔들어 드십시오.",0
개봉 후 냉장보관 하거나 빨리 드시길 바랍니다.,0
본용기는 전자렌지용이 아닙니다.,0
"파우치 개봉시 손 등을 다칠 수 있으니
주의하십시오.",0
제품에 이상이 있을시드시지 마시고 구입처나 판매원에서 교환하시길 바랍니다.,0
"식품안전관리인증
HACCP
SINCE 1965
식품의약품안전체
유동
깔끔하게 매운)
출왕꼬막
이린내울 기능한
100
%
국내산꼬막
조리예
280 g210 kcal)
피골막 4286 2%, 청양고주 6,65%
유동 매운 순살 왕꼬막은!
2.청양고추의 깔끔하게매운맛!
3.국내산 여수 여자만 꼬막
1.간편하게 바로 먹는 꼬막
1. 숙취해소
맛있게 매운 왕꼬막'
2. 빈혈에 효과
청양고추가 들어가 깔끔하게 매운맛!
양념이 되어 있어 별도로 조리하지
않아도 바로 드실수 있습니다.",0
"3. 성장발육
4. 혈관질환예방
피꼬막
참꼬막 새꼬막
5. 면역력 강화
6.몸에도 좋은꼬막
. 가장 큰 피꼬막만
엄선
용량& 상품고시
SINCE 1965
유동
깔끔하게 매운
100
국내산꼬락
20 ka
496% 청양고추 6,65%
깔 끔하게 매운순살왕꼬막
제품명
280g (고형량128g)
내용량
피꼬막(국내산)42.86%,정제수, 청양고추(중국산)6.65%,,백설탕, 혼합간장,[탈지대두(외국산: 인도산,미국산,중국산등)
소맥(밀:미국산), 얼큰한멸치소스(멸치:국내산),액상과당,해물소스(오징어,홍합,꽃게,새우, 멸치), 정제소금(국내산).
L-글루타민산나트륨(향미중진제), 매운조미고추맛분,고춧가루..파프리카추출색소
주요 재료 및 함량
캔 아래표시일까지
(제조일로부터 3년)
유통기한
식품유형
보관방법
수산물가공품(멸균제품)
습기가 차지 않는 곳에 상온보관하시고, 통조림 식품은 보존료를 사용하지 않으므로 일단 개봉하면 다 드시는 것이 바람직합니다.",1
"누구나 골뱅이처럼 간편하게 먹을 수 있는
1000, 국산 유동 순살왕꼬막 레시피
:꼬막 초화
꼬막+초고추장
양녕간장꼬학
생생 레시피
Recipe1
꼬막 + 초고추장
재료: 유동 순살왕꼬막 280g 1캔 / 초고추장
시판 초고추장을 사용하거나 고추장+식초+
바로 찍어 먹어도 맛있어요~",0
"설탕 or 매실액 등으로 초고추장을 만들어
Recipe 2
양념 간장 꼬막
재료: 유동 순살왕꼬막 280g 1캔, 간장, 고춧가루, 물엿, 설탕, 다진마늘, 다진파,
참기름,통깨
1. 양념장 만들기 : 간장2큰술, 고춧가루1 작은술, 물엿 1작은술, 설탕 1작은술, 다진마늘
1작은술, 다진파 1작은술, 참기름과 통깨 약간을 넣어 양념장을 만듭니다.",0
2. 유동 순살 왕꼬막을 접시에 넣고 양념장을 얹어서 드세요~,0
"Recipe 3
꼬막 초무침
재료: 유동 순살 왕꼬막 1캔, 갖은 채소, 양념장(고추장 2큰술, 고춧가루 1큰술, 식초 4큰술,
물엿 1 큰술, 설탕 1큰술, 다진마늘 1큰술, 참기름과 통깨 약간)
1. 양념장 만들기 : 고추장 2큰술, 고춧가루 1큰술, 식초 4큰술, 물엿 1큰술, 다진마늘
1작은술, 참기름과 통깨 약간을 넣어 양념장을 만듭니다.",0
"2. 유동 순살 왕꼬막과 갖은채소, 양념장을 섞어 버무려서 드세요~",0
더 많은 레시피는 유동 홈페이지를 참조하세요.,0
"www.yoodong.co.kr
통조림의 특성
통조림은 SLOW FOOD입니다.",0
통조림은 편리합니다.,0
"통조림 식품은 제조 후 3~6개월이 지나야 제
맛을 내기 시작합니다.",0
"통조림은 바로 먹거나, 기호에 따라 약간의
조리를 하여 즐길 수 있습니다.",0
"통조림은 어느 장소에서나 손쉽게 즐길 수
있습니다.",0
식품입니다.,0
"통조림은 경제적인
통조림은 안전합니다.",0
"통조림은 제철에 대량 생산되는 농·수산물을
활용하기 때문에 좋은 식품을 저렴하게 장기
보관하여 먹을 수 있는 식품 입니다.",0
"통조림은 금속 용기로 완전 밀봉되어 있어
외부의 충격이나 온도 변화 등에 의한 위험성이
낮습니다.",0
"통조림 캔 따는 법
주의!!! 개봉시 캔 절단부분에 손이 닿지 않도록 주의 하십시오.",0
"※ 캔고리가 떨어진 경우 강제로 따면 손을 다칠 수 있으니
따지마시고 구입 장소 또는 고객 만족실로 연락주시면 교환해
드립니다.",0
① 고리를 세워 젖히세요.,0
"② 엄지를 뚜껑에 대고
천천히 당기세요.",0
품격있는 석류즙 4종 다양하게 즐기세요!,0
"나에게 딱 맞는 석류즙은?
※맛에 대한 이해를 돕기 위해 작성된 상대적인 지표로 개인에 따라 차이가 있을 수 있습니다",0
"※
유기농 석류즙
순수한 석류즙
자연의품격 원조 베스트 셀러
이란산 석류의 매력적인 진한산미
유기가공식품 인증제품
신맛, 단맛, 떫은 맛의 균형잡힌조화
원산지 이란
원산지 터키
브릭스 13 Brix 이상
브릭스 13 Brix 이상
|순수한석류즙
유기농석류
신 맛 ★★
신 맛 ★
단 맛
★★ ★
단맛 ★★★
떫은맛 ★★ ★
떫은맛 ★★ ★
진짜 석류즙
통째로 착즙한
100
아이들도 먹기 편한 과채주스
향긋한 과일향과 달콤한 단맛
NFC착즙 석류원액 100%
석류 본연의 깊고 진한 새콤달콤함
원산지 스페인
NEW 원산지 터키
브릭스 15 Brix 이상
(브릭스 14 Brx 이상
통매로 착즙한
석류즙 100
|진짜석류즙
신 맛 ★ ★
신 맛
맛★★ ★
단 맛 ★★ ★
단
HACCP
떨은맛
닮은맛
GNM
자연의품격
이란산석류본연의 새콤달콤 진한 맛
순수한 석류즙
자연의품격 순수한 석류즙은 품질 좋은 이란산 석류를 엄선하여 석류 본연의
새콤달콤한 맛을 정직하게 담은과채주스입니다.",0
"GNM ® 자연의품격
순수한 석류즙
| 이란산 석류 본연의 사콤달콤 진한 맛
자연의몸격 순수한 석류즌은 품질 좋은
아준산 류를 염신하여 석류 본연의 새공달콤한 맛을
정작하게 담은 과해주스입니다.",0
"100% (13 B 이상 이란산/과· 체주스 70mOic
~
자연의품격 순수한 석류즙이
특별한 이유!
CHECK 3
CHECK
CHECK 2
석류의 끝맛은 떫다!",0
"정작하게 담은
석류의 맛과향
하루 1포로
간편하게 즐기는
순수한 석류즙
이란산
석류과즙 100%
주목 1.
이란산석류과즙 100%
석류를 재배하기에 적절한 토양과 기후조건을 가진 이란은
석류의 대표적인 생산지로 알려져 있습니다.",0
"실제 자연의품격에 공급되는석류 농장의
모습입니다.",0
"주목 2.
이란산 석류의
정직한 맛과 향!
순수한 석류
Nare(
스o.
석류는 새콤달콤하면서도 끝맛이 약간 떫은 특징이 있습니다.",0
"자연의품격 순수한 석류즙은 이란산 석류과즙 100 %로
석류의 맛을 정작하게 담은 과채주스입니다.",0
"석류 POMEGRANATE
석류는 단단하고노르스름한 껍질이 감싸고 있으며,
과육 속에는 많은 종자가 있습니다.",0
"먹을수 있는 부분은 약 20%로
과육은 빛깔이 곱고 새콤달콤한 맛이 나는 것이 특징입니다.",0
석류 원물에 관한 설명입니다.,0
"식이섬유
마그네슘
폴리페놀
비타민B&
판토텐산
칼슘
플라보
노이드
셀레늄
비타민K
비타민C
비타민트
엽산
리보플라빈
티아민
석류 원물에 대한 영양정보로 제품과는 차이가 있을 수 있습니다.",0
"[출처] USDA Food Compositon Databases
May Nasser AHMuammar Ph,D. Fozia Khan Ph,D. (2012), Obesity: The preventive role of the pomegranate
(Punica granatum), Nurkon 28 (6) 595-604
자연이 키운선물, 석류'
정직하게 듬뿍 담았습니다.
GNM ®자연의품격
|순수한 석류즙
이란산 석류 본연의 새콤달콤 진한 맛
이란산 식류를 염선하여 석류 분연의 새공콤한 맛을
정식하게 당은 과세주스입니다.
100%(13Bk이상 이란산/과· 주스70mLCOlok
주목 3.
하루 1~3포로 간편하게 즐기는
순수한 석류즙!
손질하기 번거로운 석류!
순수한 석류즙으로 언제 어디서나 간편하게 즐겨보세요!
순수한 석류즙
at s
GNM
순수한 석류즙
참~ 좋은 석류
참~ 쉽게 드세요!
주목 4.
'품격있는 신념!
정직한 제조과정을 거쳐 제품을 생산하는 것은 식품제조의 기본원칙입니다.",0
믿을 수 있는 원료를 사용합니다.,0
"01
원물의 맛을 정직하게 담습니다.",0
"02
03 | 철저한 생산관리와 위생검사로 안심할수 있는제품을 생산합니다.",0
식품제조의 기본을 지키는 것은 자연의품격의 신념입니다.,0
"자연의품격은 원칙을지킴에
최선을 다할 것을 약속합니다.",0
"GNM자연의품격 Lovely package
30포들이 박스포장으로선물용으로좋습니다!
고마운 분들에게 감사의 마음을 전하세요.",0
"GNM자연의물격
순수한 석류즙
순수한 석류증
수수한 석류 순수한석류증
순수한 석류
순수한석류즙
상품 상세정보
식품의 유형
과・ 채주스
내용량
70 mL
품목보고번호
20040275056-317
원재료명 및 함량
석류과즙 100% (13 Brix 이상, 정제수, 석류농축액 / 이란산)
내포장재질
반품 및 교환처
권장섭취량 및 섭취방법
폴리에틸렌(PE)
구입처 또는 고객상담실
성인 1일 1~3회, 1회 1포씩 음용하십시오
① 전자렌지에 직접 넣어 데우지 마십시오.",1
